route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
7-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348835,cxaa2064544,6,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
6-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348835,cxaa2064603,7,0,City Loop Downtown,1,120,8-6-41,170,0,120,37,2
3-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064503,1,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064611,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064612,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064605,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064644,5,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064640,6,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064663,7,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348836,cxaa2064664,8,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064431,1,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064443,2,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064550,3,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064560,4,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064433,5,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064445,6,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064552,7,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064562,8,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064553,9,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064563,10,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064436,11,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064615,12,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064606,13,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064608,14,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064662,15,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064661,16,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064637,17,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Sunday-18,348837,cxaa2064641,18,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069573,1,0,Gleaneagles to Summit,1,240,8-9-49,140,1,240,39,3
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069572,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069462,3,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069517,4,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069846,5,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069880,6,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069849,7,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2069882,8,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
17-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2070003,9,0,Dallas to Wildlife Park,1,201,8-17-101,398,1,201,32,1
17-Kamloops,aaKA1804-KAM1804-Weekday-10,349496,cxaa2070020,10,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069574,1,0,Gleaneagles to Summit,1,240,8-9-49,140,1,240,39,3
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069576,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069464,3,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069519,4,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069469,5,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069525,6,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069474,7,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069528,8,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069479,9,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069534,10,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069484,11,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069539,12,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069489,13,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069544,14,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069859,15,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069892,16,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069861,17,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069894,18,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069695,19,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069738,20,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069699,21,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349497,cxaa2069742,22,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069598,1,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069601,2,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069608,3,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069613,4,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069677,5,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349498,cxaa2069719,6,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069805,1,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070189,2,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070190,3,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070186,4,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070185,5,0,Gleneagles to TRU,0,140,8-9-54,70,0,140,43,3
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070166,6,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070183,7,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070170,8,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070180,9,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070168,10,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070179,11,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070167,12,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070178,13,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
6-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2070207,14,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069488,15,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069543,16,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069493,17,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069548,18,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069498,19,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069553,20,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069863,21,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069896,22,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069865,23,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069898,24,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069514,25,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349499,cxaa2069569,26,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349500,cxaa2069638,1,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349500,cxaa2069649,2,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349500,cxaa2069783,3,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349500,cxaa2069830,4,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349500,cxaa2069787,5,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069754,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069714,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069758,3,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069803,4,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069763,5,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069809,6,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069679,7,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069721,8,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069768,9,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069815,10,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069683,11,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069725,12,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069772,13,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069819,14,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069687,15,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069729,16,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
6-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069913,17,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2070219,18,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2070222,19,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069781,20,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069828,21,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069508,22,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2069565,23,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
17-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2070011,24,0,Dallas to Wildlife Park,1,200,8-17-98,584,1,200,28,1
17-Kamloops,aaKA1804-KAM1804-Weekday-10,349501,cxaa2070028,25,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069755,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069711,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069673,3,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069716,4,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069764,5,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069811,6,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069680,7,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069722,8,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069769,9,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069816,10,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069684,11,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069726,12,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069773,13,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069847,14,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069689,15,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069730,16,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069776,17,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069823,18,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069692,19,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069736,20,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069978,21,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2070000,22,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069642,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349502,cxaa2069652,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069756,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069712,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069609,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069615,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069611,5,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069617,6,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069851,7,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069884,8,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069853,9,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069886,10,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069855,11,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069888,12,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069857,13,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069890,14,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069494,15,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069550,16,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
6-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069914,17,0,City Loop Downtown,1,141,8-6-40,21,0,141,53,3
16-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069977,18,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069995,19,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
6-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070203,20,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069645,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069656,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069658,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069659,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
5-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070216,25,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070215,26,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070213,27,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070214,28,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
10-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2070218,29,0,TRU Express To North Shore,1,101,8-10-26,441,0,101,30,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069580,30,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069589,31,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069709,32,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349503,cxaa2069751,33,0,Westsyde to North Shore Ex.,0,120,8-3-42,186,0,120,36,2
3-Kamloops,aaKA1804-KAM1804-Weekday-10,349504,cxaa2069757,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
